vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
1.813580,-0.016563,-1.694994,0.016544,0.346483,-0.001965,-0.034585,-1.037586,3.517586,1.341051,7.279855
1.825888,-0.018269,-1.776281,0.036482,0.345307,0.003127,-0.038208,-1.101182,3.504466,1.374641,7.308956
1.842155,-0.016553,-1.749451,0.063063,0.344677,0.000196,-0.044632,-1.337363,3.495550,1.401308,7.340964
1.853781,-0.016398,-1.798740,0.093169,0.345714,0.000103,-0.012773,-0.578844,3.487604,1.426795,7.373676
1.863123,0.021838,-0.914353,0.110364,0.347279,-0.002570,-0.002114,-0.249032,3.482487,1.445775,7.403414
1.869646,0.041861,0.128061,0.118299,0.353073,-0.000478,-0.001663,-0.052571,3.467449,1.473311,7.429941
1.879919,0.040866,0.994176,0.123126,0.358947,-0.000589,-0.002531,-0.076505,3.459477,1.501453,7.457403
1.891206,0.031983,1.452059,0.128502,0.365861,-0.001041,-0.003990,-0.122252,3.448570,1.528884,7.490434
1.902481,0.023325,1.666829,0.135435,0.372778,-0.000992,-0.004658,-0.148751,3.434995,1.556238,7.525532
1.913608,0.018116,1.782720,0.141157,0.380210,-0.003492,-0.005602,-0.196405,3.425980,1.579773,7.561655
1.922294,0.014533,1.826627,0.148196,0.390204,-0.000033,-0.008418,-0.242006,3.407650,1.607968,7.596476
1.934615,0.010804,1.841725,0.154818,0.400161,-0.002387,-0.009159,-0.282834,3.392108,1.633745,7.632895
1.944676,0.009111,1.841060,0.161347,0.410161,-0.002971,-0.009282,-0.298766,3.377871,1.656435,7.672119
1.954403,0.009060,1.858558,0.166586,0.420161,-0.003021,-0.009671,-0.301290,3.358551,1.681041,7.709202
1.964463,0.008914,1.894690,0.170553,0.429804,-0.003557,-0.010149,-0.315810,3.340086,1.704610,7.746311
1.974537,0.008145,1.924595,0.171891,0.439114,-0.006549,-0.010753,-0.336390,3.325438,1.720241,7.785390
1.982304,0.006595,1.929419,0.170453,0.448259,-0.005909,-0.011277,-0.348112,3.304464,1.740110,7.820956
1.991532,0.004748,1.910535,0.168400,0.456180,-0.003294,-0.008113,-0.255383,3.276566,1.766575,7.854773
2.004069,0.006630,1.978496,0.164793,0.461683,-0.006870,-0.010045,-0.304337,3.251663,1.787666,7.895559
2.013863,0.003463,1.961892,0.159234,0.467603,-0.007968,-0.007757,-0.268990,3.224678,1.806328,7.939645
2.023365,0.003234,1.953862,0.151664,0.472345,-0.008444,-0.006553,-0.214644,3.199035,1.823919,7.981983
2.033366,0.002747,1.965359,0.142958,0.475640,-0.008832,-0.004841,-0.162952,3.171372,1.840284,8.022749
2.043859,0.002063,1.976559,0.133124,0.477408,-0.010543,-0.003818,-0.131469,3.143313,1.855194,8.062139
2.053301,0.000287,1.956798,0.124002,0.478094,-0.012092,-0.002283,-0.087446,3.112685,1.868037,8.100866
2.061885,-0.000867,1.931206,0.112998,0.475150,-0.011188,-0.000106,-0.012771,3.081670,1.880567,8.138756
2.071593,-0.001424,1.917698,0.102986,0.468282,-0.012920,0.001956,0.052012,3.054956,1.887825,8.175610
2.079307,-0.001940,1.906385,0.091282,0.458282,-0.009598,0.003264,0.109628,3.013523,1.905146,8.208601
2.089924,-0.003624,1.872752,0.084559,0.448282,-0.013769,0.006053,0.184283,2.987655,1.912894,8.243811
