vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.374219,-0.028968,2.191770,0.132975,0.463105,0.000263,-0.000122,-0.008492,2.982560,1.912672,8.256111
2.385731,-0.030330,2.238860,0.134825,0.453105,0.000104,-0.000047,-0.004833,2.946509,1.926116,8.294202
2.395604,-0.032399,2.284096,0.135780,0.443105,0.000204,-0.000005,-0.002144,2.908324,1.938016,8.332850
2.404157,-0.034948,2.320723,0.133790,0.433105,-0.000018,0.000131,0.005073,2.871180,1.945929,8.372405
2.411314,-0.037888,2.339358,0.129555,0.423105,0.000263,0.000623,0.020683,2.832069,1.956043,8.411864
2.417781,-0.040547,2.340994,0.124603,0.413105,0.000391,0.000391,0.023860,2.791453,1.962054,8.451536
2.423497,-0.043438,2.314528,0.116962,0.403105,-0.000125,0.000354,0.020536,2.749097,1.964284,8.492574
2.428056,-0.045959,2.245343,0.112965,0.393105,0.000037,0.000233,0.011898,2.711694,1.971106,8.535327
2.431921,-0.046534,2.163076,0.104785,0.383105,-0.000145,0.000414,0.023794,2.671289,1.969334,8.577084
2.435176,-0.046112,2.068624,0.099128,0.373105,-0.000003,0.000307,0.017410,2.631027,1.967845,8.617654
2.438006,-0.044676,1.963991,0.092789,0.363105,0.000116,0.000340,0.020297,2.589296,1.964550,8.659430
2.440469,-0.042475,1.858287,0.084569,0.353105,0.000138,0.001492,0.051340,2.548631,1.959573,8.702891
2.442595,-0.039192,1.767410,0.079423,0.343105,0.000299,0.000702,0.044588,2.508303,1.953193,8.748079
2.444333,-0.037130,1.670246,0.078294,0.333105,0.000134,0.000077,0.004001,2.468714,1.945586,8.793648
2.445054,-0.034611,1.563451,0.077575,0.323105,0.000048,0.000068,0.002320,2.430918,1.938685,8.838691
2.444843,-0.030954,1.493562,0.083860,0.313105,0.000349,-0.000326,-0.021299,2.391143,1.928632,8.881125
2.443682,-0.026573,1.477549,0.090712,0.303105,0.000308,-0.000355,-0.022880,2.352175,1.918678,8.922644
