t,eC,eL,pos_x,pos_y,ref_x,ref_y
4095.598473,0.009165,0.093123,3.509165,1.370210,3.500000,1.463333
4095.618390,0.000589,0.091175,3.500589,1.398825,3.500000,1.490000
4095.640197,-0.008430,0.093317,3.494916,1.426468,3.499598,1.520047
4095.658465,-0.023124,0.094240,3.483914,1.453966,3.497489,1.550048
4095.679945,-0.037852,0.096426,3.471749,1.481786,3.493035,1.583165
4095.699869,-0.048867,0.097310,3.461402,1.509923,3.486379,1.615910
4095.719091,-0.058430,0.098187,3.450836,1.537048,3.477551,1.648138
4095.738450,-0.063844,0.101629,3.443538,1.561920,3.466590,1.679704
4095.758422,-0.078507,0.096813,3.423084,1.589603,3.453545,1.710467
4095.780066,-0.084031,0.094192,3.409258,1.620044,3.436859,1.743216
4095.798622,-0.096512,0.100429,3.391401,1.640335,3.415967,1.777438
4095.818762,-0.102095,0.108394,3.379453,1.661534,3.392400,1.809875
4095.838797,-0.110292,0.098531,3.355121,1.688335,3.370826,1.835392
4095.858843,-0.113958,0.103748,3.341570,1.707659,3.345186,1.861727
4095.878836,-0.119264,0.098742,3.316602,1.733395,3.315093,1.888222
4095.898614,-0.121787,0.103482,3.301050,1.751242,3.285723,1.910320
4095.918675,-0.127287,0.093144,3.268250,1.775015,3.251927,1.931894
4095.939142,-0.129842,0.092336,3.243517,1.793671,3.216512,1.950691
4095.957347,-0.132681,0.095265,3.216773,1.811462,3.173450,1.968951
4095.977286,-0.132351,0.094412,3.190388,1.828378,3.135318,1.981341
4095.996746,-0.131480,0.092275,3.161535,1.843843,3.096316,1.990636
4096.017348,-0.125721,0.087549,3.129423,1.861938,3.056694,1.996775
4096.036858,-0.123969,0.092506,3.105019,1.872730,3.016707,1.999721
4096.056787,-0.108637,0.085427,3.065427,1.891363,2.980000,2.000000
4096.076532,-0.100949,0.097139,3.040473,1.899051,2.943333,2.000000
4096.096788,-0.083803,0.090730,3.000730,1.916197,2.910000,2.000000
4096.117045,-0.077690,0.100926,2.974259,1.922310,2.873333,2.000000
4096.136505,-0.061387,0.093786,2.933786,1.938613,2.840000,2.000000
4096.156576,-0.056891,0.103034,2.906367,1.943109,2.803333,2.000000
4096.177361,-0.042361,0.095143,2.865143,1.957639,2.770000,2.000000
4096.197756,-0.033743,0.097464,2.830797,1.966257,2.733333,2.000000
4096.217622,-0.031696,0.108670,2.802004,1.968304,2.693333,2.000000
4096.237568,-0.020235,0.100903,2.760903,1.979765,2.660000,2.000000
4096.256918,-0.019852,0.095579,2.722245,1.980148,2.626667,2.000000
4096.276977,-0.015993,0.101281,2.687948,1.984007,2.586667,2.000000
4096.297362,-0.014739,0.105237,2.655237,1.985261,2.550000,2.000000
4096.317555,-0.019802,0.101958,2.618625,1.980198,2.516667,2.000000
