t,eC,eL,pos_x,pos_y,ref_x,ref_y
3342.003843,0.069704,0.085127,3.569704,1.148206,3.500000,1.233333
3342.019448,0.061441,0.086182,3.561441,1.173818,3.500000,1.260000
3342.039674,0.059236,0.086762,3.559236,1.199904,3.500000,1.286667
3342.058997,0.051598,0.085243,3.551598,1.228090,3.500000,1.313333
3342.078975,0.051195,0.088861,3.551195,1.251139,3.500000,1.340000
3342.098765,0.041604,0.087096,3.541604,1.279570,3.500000,1.366667
3342.119542,0.040136,0.087706,3.540136,1.305627,3.500000,1.393333
3342.140923,0.035490,0.089995,3.535490,1.333338,3.500000,1.423333
3342.160217,0.028617,0.089683,3.528617,1.360317,3.500000,1.450000
3342.179474,0.026224,0.092908,3.526224,1.387092,3.500000,1.480000
3342.203706,0.017253,0.092990,3.518450,1.413933,3.499955,1.506684
3342.219915,0.004789,0.096538,3.510517,1.440805,3.498649,1.536730
3342.239682,-0.005053,0.096345,3.503164,1.467121,3.495973,1.563330
3342.260755,-0.019900,0.097900,3.489932,1.493141,3.491268,1.593034
3342.280454,-0.026571,0.097536,3.482901,1.521329,3.484786,1.622402
3342.299856,-0.037311,0.102086,3.471590,1.545889,3.475528,1.654508
3342.319958,-0.047826,0.100427,3.457584,1.571858,3.465379,1.682819
3342.339801,-0.056162,0.101300,3.444597,1.597913,3.452129,1.713494
3342.359560,-0.066284,0.100529,3.427846,1.623140,3.436859,1.743216
3342.379856,-0.073998,0.098262,3.410959,1.649150,3.419638,1.771852
3342.400022,-0.082670,0.098669,3.392226,1.673375,3.398534,1.801944
3342.420515,-0.089783,0.101539,3.373677,1.697368,3.373060,1.832906
3342.440682,-0.096775,0.100484,3.352549,1.719992,3.347596,1.859412
3342.461440,-0.103027,0.101775,3.330813,1.741884,3.317681,1.886107
3342.483661,-0.107985,0.099839,3.307709,1.762600,3.288459,1.908401
3342.501151,-0.113310,0.102632,3.285368,1.780406,3.254808,1.930201
3342.519279,-0.118226,0.100803,3.258182,1.798756,3.219519,1.949234
3342.544329,-0.120196,0.096425,3.230740,1.816713,3.185925,1.964146
3342.560889,-0.122219,0.099123,3.204380,1.832825,3.144942,1.978531
3342.584277,-0.123263,0.094934,3.172740,1.848000,3.106134,1.988606
3342.599543,-0.121856,0.092183,3.141762,1.862483,3.066643,1.995539
3342.622510,-0.119072,0.090712,3.110942,1.875535,3.026724,1.999285
3342.644383,-0.113285,0.092094,3.078761,1.886715,2.986667,2.000000
3342.659583,-0.102219,0.095746,3.045746,1.897781,2.950000,2.000000
3342.684604,-0.090940,0.094823,3.011490,1.909060,2.916667,2.000000
3342.699437,-0.082099,0.099436,2.979436,1.917901,2.880000,2.000000
3342.721121,-0.072553,0.096876,2.943543,1.927447,2.846667,2.000000
3342.744204,-0.063807,0.098187,2.908187,1.936193,2.810000,2.000000
3342.759688,-0.056362,0.100872,2.874206,1.943638,2.773333,2.000000
3342.781086,-0.048797,0.103257,2.839924,1.951203,2.736667,2.000000
3342.803211,-0.039555,0.104401,2.804401,1.960445,2.700000,2.000000
3342.821752,-0.038748,0.107137,2.773804,1.961252,2.666667,2.000000
3342.843951,-0.034578,0.099540,2.732873,1.965422,2.633333,2.000000
3342.864137,-0.030615,0.099176,2.695843,1.969385,2.596667,2.000000
3342.881654,-0.032152,0.101478,2.658145,1.967848,2.556667,2.000000
3342.903916,-0.031602,0.104131,2.624131,1.968398,2.520000,2.000000
3342.925193,-0.041401,0.104951,2.586479,1.962439,2.479953,1.999598
3342.942989,-0.054928,0.101106,2.549988,1.953666,2.443306,1.996775
3342.964811,-0.070956,0.104087,2.516542,1.941179,2.400407,1.989981
3342.979401,-0.080493,0.103957,2.483657,1.931887,2.361468,1.980426
3342.999516,-0.092746,0.104354,2.451011,1.917547,2.320296,1.966590
3343.019471,-0.105827,0.102675,2.419194,1.899230,2.280481,1.949234
3343.039264,-0.117722,0.101751,2.390189,1.880041,2.242322,1.928488
3343.059342,-0.129791,0.101086,2.361781,1.858007,2.203410,1.902535
3343.079210,-0.140733,0.101819,2.336765,1.835849,2.167094,1.873060
3343.105044,-0.151312,0.104377,2.313494,1.812560,2.131424,1.837864
3343.122992,-0.160279,0.104409,2.292271,1.788375,2.101466,1.801944
3343.143116,-0.166816,0.099996,2.269465,1.760508,2.074995,1.763383
3343.163018,-0.171062,0.096252,2.248267,1.732584,2.052243,1.722517
3343.183015,-0.173491,0.094636,2.229321,1.705663,2.033410,1.679704
3343.203646,-0.173428,0.093958,2.211043,1.678834,2.018659,1.635318
3343.223531,-0.169061,0.088532,2.192313,1.650623,2.009364,1.596316
3343.243948,-0.162628,0.085181,2.174462,1.622885,2.003225,1.556694
3343.264029,-0.152838,0.082191,2.156413,1.596045,2.000402,1.520047
3343.283468,-0.135954,0.085107,2.138002,1.568075,1.999821,1.486633
3343.303952,-0.115148,0.091243,2.120481,1.541661,1.998392,1.459938
3343.323931,-0.097062,0.096725,2.104626,1.516281,1.995539,1.433357
3343.340656,-0.078767,0.098046,2.086903,1.488644,1.991268,1.406966
3343.359466,-0.060399,0.101795,2.068268,1.461510,1.984786,1.377598
3343.379198,-0.047355,0.112790,2.055821,1.441842,1.976550,1.348673
3343.399203,-0.028439,0.106624,2.032043,1.413129,1.967781,1.323419
3343.419367,-0.012219,0.104030,2.009994,1.385561,1.956318,1.295614
3343.439391,0.001375,0.104279,1.989321,1.358346,1.941648,1.265592
3343.459239,0.013845,0.108091,1.969068,1.332649,1.923235,1.233782
3343.479214,0.025914,0.112052,1.948140,1.308991,1.902535,1.203410
3343.499215,0.038471,0.112913,1.923923,1.285412,1.879660,1.174641
3343.519489,0.046901,0.115363,1.904338,1.265226,1.857080,1.150009
3343.539468,0.054711,0.112475,1.878670,1.240112,1.830405,1.124724
3343.558960,0.063049,0.111125,1.852444,1.218827,1.801944,1.101466
3343.579205,0.071112,0.108534,1.824278,1.199054,1.771852,1.080362
3343.599222,0.076722,0.106268,1.794465,1.177902,1.737355,1.059929
3343.619243,0.082353,0.107154,1.766254,1.160854,1.701331,1.042326
3343.642264,0.087170,0.108943,1.738334,1.145748,1.664012,1.027665
3343.663092,0.087464,0.108915,1.709082,1.128069,1.625639,1.016043
3343.683107,0.088558,0.104370,1.676528,1.113975,1.589748,1.008121
3343.703457,0.087517,0.102255,1.645701,1.100788,1.553372,1.002857
3343.723537,0.084255,0.096236,1.610074,1.087703,1.516707,1.000279
3343.743503,0.075102,0.098733,1.575400,1.075102,1.476667,1.000000
3343.763497,0.064332,0.099005,1.539005,1.064332,1.440000,1.000000
3343.783581,0.055013,0.102472,1.502472,1.055013,1.400000,1.000000
3343.803562,0.047110,0.101608,1.464941,1.047110,1.363333,1.000000
3343.823552,0.038385,0.104839,1.428172,1.038385,1.323333,1.000000
3343.843177,0.033774,0.107560,1.394227,1.033774,1.286667,1.000000
3343.863055,0.029571,0.108522,1.358522,1.029571,1.250000,1.000000
3343.879710,0.025658,0.108829,1.322162,1.025658,1.213333,1.000000
3343.899622,0.024763,0.110042,1.286709,1.024763,1.176667,1.000000
3343.920235,0.022708,0.108295,1.248295,1.022708,1.140000,1.000000
3343.939452,0.023296,0.110394,1.213728,1.023296,1.103333,1.000000
3343.959409,0.024606,0.111269,1.177936,1.024606,1.066667,1.000000
3343.979454,0.028265,0.112490,1.142490,1.028265,1.030000,1.000000
3343.999854,0.034413,0.112905,1.106671,1.032945,0.993316,1.000045
3344.019099,0.048039,0.111962,1.072316,1.040027,0.956607,1.001887
3344.039529,0.060472,0.112888,1.038209,1.047818,0.916835,1.006965
3344.059166,0.074975,0.121396,1.013655,1.058190,0.877598,1.015214
3344.079680,0.087105,0.113480,0.977475,1.072388,0.842316,1.025515
3344.099619,0.094423,0.111746,0.947334,1.082620,0.807887,1.038381
3344.119615,0.106825,0.107093,0.912927,1.101913,0.768549,1.056795
3344.139345,0.107081,0.108372,0.879923,1.110498,0.730959,1.078554
3344.159323,0.123156,0.108499,0.856467,1.135059,0.695398,1.103493
3344.179593,0.124719,0.105948,0.824512,1.151769,0.662136,1.131424
3344.200534,0.132784,0.105072,0.800306,1.174409,0.631424,1.162136
3344.223275,0.137909,0.104547,0.774523,1.198006,0.601466,1.198056
3344.242104,0.140194,0.105872,0.751805,1.218809,0.576765,1.233782
3344.263862,0.144350,0.102646,0.730560,1.246178,0.555258,1.271517
3344.283654,0.142809,0.098677,0.706622,1.273611,0.537107,1.310976
3344.301285,0.144539,0.096280,0.689024,1.302728,0.522449,1.351862
3344.319321,0.142157,0.099151,0.671358,1.327150,0.511394,1.393866
3344.339262,0.144053,0.095426,0.659948,1.357982,0.504461,1.433357
3344.359300,0.144102,0.091601,0.649506,1.389508,0.500715,1.473276
3344.379533,0.139551,0.088360,0.639551,1.421640,0.500000,1.510000
3344.399555,0.124412,0.093358,0.624412,1.453309,0.500000,1.546667
3344.419518,0.113805,0.093382,0.613805,1.486618,0.500000,1.580000
3344.439279,0.103426,0.099497,0.603426,1.517170,0.500000,1.616667
3344.459473,0.092284,0.097857,0.592284,1.552143,0.500000,1.650000
3344.479652,0.080023,0.098060,0.580023,1.585273,0.500000,1.683333
3344.499776,0.072576,0.101716,0.572576,1.618284,0.500000,1.720000
3344.519381,0.060966,0.105064,0.560966,1.648270,0.500000,1.753333
3344.539647,0.053104,0.104446,0.553104,1.682220,0.500000,1.786667
3344.559894,0.040309,0.103363,0.540309,1.716637,0.500000,1.820000
3344.579889,0.031825,0.102292,0.531825,1.751042,0.500000,1.853333
3344.599932,0.022173,0.102424,0.522173,1.787576,0.500000,1.890000
3344.619804,0.010981,0.108188,0.510981,1.818479,0.500000,1.926667
3344.639979,0.005769,0.106475,0.505769,1.853525,0.500000,1.960000
3344.659749,-0.005144,0.106826,0.494856,1.886507,0.500000,1.993333
3344.680123,-0.008442,0.109409,0.491558,1.920591,0.500000,2.030000
3344.700137,-0.016998,0.108072,0.483002,1.955261,0.500000,2.063333
3344.719844,-0.017876,0.108796,0.482124,1.991204,0.500000,2.100000
3344.740541,-0.026948,0.106411,0.473052,2.026923,0.500000,2.133333
3344.760013,-0.032491,0.106516,0.467509,2.063484,0.500000,2.170000
3344.780343,-0.039274,0.109078,0.460726,2.097589,0.500000,2.206667
3344.800463,-0.045176,0.109917,0.454824,2.133416,0.500000,2.243333
3344.820429,-0.045230,0.110877,0.454770,2.169123,0.500000,2.280000
3344.840504,-0.045574,0.104601,0.454426,2.208732,0.500000,2.313333
3344.860407,-0.044618,0.111108,0.455382,2.238892,0.500000,2.350000
3344.881675,-0.042537,0.113652,0.457463,2.273014,0.500000,2.386667
3344.902304,-0.039327,0.108905,0.460673,2.307762,0.500000,2.416667
3344.921202,-0.036796,0.111628,0.463204,2.341705,0.500000,2.453333
3344.941181,-0.031043,0.103975,0.468957,2.382692,0.500000,2.486667
3344.960600,-0.023465,0.112763,0.472434,2.408316,0.500402,2.520047
3344.980581,-0.012155,0.111817,0.478835,2.443491,0.502857,2.553372
3345.000646,-0.003832,0.106380,0.485492,2.478904,0.506965,2.583165
3345.020705,0.006166,0.109287,0.494349,2.511551,0.514406,2.619159
3345.040015,0.023850,0.111183,0.512797,2.541397,0.524472,2.654508
3345.059778,0.035134,0.108786,0.528016,2.571876,0.535854,2.685925
3345.079727,0.047524,0.108473,0.545841,2.601195,0.550766,2.719519
3345.099905,0.060755,0.111010,0.565501,2.628333,0.569799,2.754808
3345.120161,0.073837,0.112018,0.587284,2.654365,0.591599,2.788459
3345.140271,0.088693,0.100407,0.619825,2.686338,0.616025,2.820255
3345.162140,0.101561,0.113272,0.637494,2.700433,0.645267,2.852370
3345.179998,0.115124,0.115368,0.664886,2.721672,0.679745,2.883975
