vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
1.948009,0.007029,-1.050154,-0.019559,0.399154,-0.000726,-0.007324,-0.226867,3.541453,1.282690,7.228676
1.965557,0.003125,-0.908724,-0.000992,0.400568,-0.001065,-0.012201,-0.379581,3.537390,1.311911,7.257852
1.982726,0.000161,-0.844227,0.020290,0.404222,-0.000893,-0.017846,-0.559138,3.527730,1.341690,7.288640
1.999914,-0.001625,-0.824080,0.045189,0.409451,-0.000674,-0.005901,-0.303803,3.519977,1.371437,7.319880
2.016777,0.015812,-0.370316,0.067306,0.415479,-0.000220,-0.001056,-0.057380,3.510483,1.401088,7.352036
2.033849,0.026724,0.317952,0.086483,0.422765,-0.000289,-0.001094,-0.057179,3.499776,1.430515,7.384553
2.051075,0.026322,0.850290,0.102144,0.431242,-0.000351,-0.000923,-0.047715,3.487765,1.458781,7.417533
2.068336,0.022715,1.258528,0.112147,0.440808,-0.000668,-0.000556,-0.029745,3.470846,1.487167,7.451540
2.085546,0.017918,1.564376,0.125465,0.450808,-0.000361,-0.000625,-0.034966,3.456021,1.515990,7.487299
2.102882,0.013768,1.812184,0.134072,0.460808,-0.000616,-0.000481,-0.025497,3.441846,1.544069,7.525377
2.120010,0.009427,2.014095,0.140056,0.470808,-0.000780,-0.000270,-0.016535,3.425493,1.572806,7.564444
2.137133,0.004840,2.174142,0.145753,0.480808,-0.000622,-0.000242,-0.014982,3.406813,1.600861,7.604808
2.154506,0.000231,2.301149,0.147706,0.490808,-0.000718,-0.000036,-0.004756,3.385611,1.628826,7.647492
2.172127,-0.004611,2.396642,0.147319,0.500806,-0.000843,0.000076,0.000604,3.366399,1.655348,7.692415
2.190121,-0.009722,2.455646,0.144940,0.508588,-0.000944,0.000160,0.004962,3.344009,1.680531,7.737970
2.208390,-0.014790,2.480045,0.142856,0.514866,-0.000806,0.000154,0.004822,3.321536,1.706239,7.783527
2.227027,-0.019274,2.480219,0.140143,0.519342,-0.000800,0.000166,0.005539,3.296832,1.729965,7.829552
2.245766,-0.023086,2.463369,0.138096,0.522277,-0.000643,0.000148,0.004828,3.269710,1.751909,7.875444
2.264569,-0.026095,2.438919,0.134829,0.522732,-0.004413,0.000662,0.014144,3.248646,1.767851,7.922305
2.279462,-0.028187,2.413714,0.131668,0.521801,0.003291,-0.000130,0.002524,3.212301,1.795150,7.966191
2.301818,-0.030836,2.367974,0.128822,0.515673,-0.000235,0.000141,0.006353,3.181656,1.814171,8.011825
2.319733,-0.032539,2.326628,0.125243,0.505674,-0.000187,0.000185,0.008572,3.151393,1.830638,8.061290
