vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.032651,0.018407,-3.205050,-0.210415,0.203309,-0.000816,-0.000086,0.002670,4.210480,0.717088,5.917433
2.015845,0.015568,-3.207126,-0.211770,0.203465,-0.000762,-0.000078,0.002809,4.190994,0.708679,5.946998
1.999462,0.012625,-3.213483,-0.213555,0.203964,-0.000789,-0.000060,0.003666,4.170390,0.701520,5.976891
1.983472,0.009728,-3.224026,-0.216918,0.204323,-0.000733,-0.000006,0.005972,4.149626,0.695706,6.006954
1.967748,0.006824,-3.241725,-0.221105,0.204640,-0.000807,0.000009,0.007300,4.132310,0.692236,6.037445
1.952050,0.003946,-3.268381,-0.224501,0.206013,-0.000839,-0.000012,0.005891,4.112969,0.688944,6.066720
1.936646,0.001332,-3.301084,-0.228691,0.208094,-0.000877,0.000005,0.006837,4.093405,0.687676,6.095098
1.921500,-0.001053,-3.337757,-0.232945,0.210885,-0.000797,0.000353,0.015212,4.074805,0.687359,6.123770
1.906728,-0.002902,-3.369488,-0.237436,0.214689,-0.000718,0.000160,0.012707,4.053448,0.685192,6.152602
1.892459,-0.005076,-3.407824,-0.242333,0.218593,-0.000747,0.000045,0.007424,4.030966,0.684533,6.182222
1.878514,-0.007258,-3.455650,-0.247982,0.222230,-0.000719,0.000097,0.008931,4.009031,0.683601,6.213125
1.864856,-0.009173,-3.505406,-0.255549,0.224132,-0.000570,0.000147,0.010620,3.989365,0.682745,6.244654
1.851231,-0.011093,-3.560775,-0.262053,0.226628,-0.000480,0.000105,0.008567,3.967128,0.685828,6.274747
1.837721,-0.012897,-3.620209,-0.266637,0.229130,-0.000634,0.000038,0.006392,3.946349,0.691466,6.304885
1.824313,-0.014399,-3.676578,-0.269659,0.231640,-0.000653,0.000006,0.005039,3.926669,0.696797,6.336620
1.811225,-0.015610,-3.725141,-0.271815,0.234384,-0.000776,0.000004,0.004844,3.910241,0.700999,6.368257
1.798450,-0.016663,-3.763939,-0.273598,0.237523,-0.000676,-0.000018,0.003465,3.890226,0.707621,6.397411
1.786303,-0.017763,-3.795530,-0.274292,0.240456,-0.000738,-0.000054,0.002623,3.871844,0.718650,6.425960
1.774641,-0.018887,-3.818904,-0.274099,0.243333,-0.000719,-0.000058,0.001693,3.852176,0.723354,6.456636
1.763677,-0.020005,-3.834039,-0.274158,0.246534,-0.000965,-0.000071,0.001976,3.834895,0.733755,6.486403
1.753100,-0.021243,-3.842954,-0.273307,0.249893,-0.000896,-0.000106,0.000582,3.815568,0.744765,6.515395
1.743339,-0.022544,-3.846761,-0.271668,0.253364,-0.000922,-0.000125,-0.000091,3.799333,0.753542,6.545540
1.734386,-0.023787,-3.844092,-0.269420,0.257798,-0.000862,-0.000144,-0.001335,3.780245,0.765204,6.574714
1.726460,-0.024948,-3.835423,-0.266890,0.262401,-0.001040,-0.000183,-0.001651,3.765242,0.779232,6.603376
1.719341,-0.026043,-3.820600,-0.263253,0.267533,-0.001177,-0.000236,-0.003243,3.751935,0.794021,6.632789
1.713210,-0.026985,-3.798804,-0.258340,0.273495,-0.001172,-0.000289,-0.005838,3.735769,0.808123,6.661888
1.708389,-0.027668,-3.768107,-0.253035,0.279934,-0.001219,-0.000308,-0.006573,3.720034,0.822385,6.691103
1.704858,-0.028112,-3.727208,-0.247211,0.286989,-0.001323,-0.000350,-0.007844,3.704931,0.838587,6.719623
1.702615,-0.028387,-3.677204,-0.241244,0.294034,-0.001333,-0.000369,-0.008614,3.691654,0.856080,6.747452
1.701714,-0.028521,-3.619549,-0.233879,0.301106,-0.001622,-0.000458,-0.011130,3.680518,0.870869,6.775426
1.701967,-0.028397,-3.551964,-0.225931,0.308110,-0.001366,-0.000466,-0.013171,3.669689,0.891179,6.801839
1.703905,-0.027966,-3.473666,-0.215830,0.315015,-0.001517,-0.000602,-0.018520,3.659411,0.910254,6.827876
1.707237,-0.027104,-3.380123,-0.204412,0.321781,-0.001608,-0.000665,-0.021507,3.649866,0.929597,6.854747
1.712040,-0.025751,-3.265455,-0.192525,0.328258,-0.001707,-0.000822,-0.027338,3.641009,0.950660,6.879666
1.718191,-0.024279,-3.135867,-0.180400,0.334548,-0.001833,-0.000870,-0.029339,3.632240,0.970189,6.903027
1.725588,-0.022627,-2.990427,-0.169100,0.340417,-0.001476,-0.000706,-0.025418,3.621218,0.991345,6.926088
1.734507,-0.020922,-2.833598,-0.158520,0.345428,-0.001489,-0.000741,-0.026384,3.611653,1.012953,6.948868
1.744347,-0.019557,-2.679562,-0.148239,0.349655,-0.002122,-0.002396,-0.066425,3.601612,1.032339,6.972308
1.754396,-0.019882,-2.567962,-0.137863,0.353114,-0.003492,-0.004787,-0.136090,3.599755,1.055169,6.994302
1.763956,-0.020995,-2.510558,-0.124724,0.356262,-0.004558,-0.007906,-0.229060,3.591049,1.076389,7.016953
1.773518,-0.021735,-2.485223,-0.112012,0.358898,-0.005385,-0.010977,-0.321547,3.581772,1.099950,7.040951
1.783169,-0.021869,-2.475310,-0.098082,0.360415,-0.004350,-0.006616,-0.254603,3.578188,1.123468,7.064763
1.794575,-0.013733,-2.300784,-0.082908,0.361243,-0.001167,-0.001834,-0.070305,3.569704,1.148206,7.089322
1.809248,-0.003717,-1.899797,-0.069680,0.360790,-0.001033,-0.001576,-0.061281,3.561441,1.173818,7.114713
1.823736,-0.000902,-1.568162,-0.057794,0.359244,-0.000773,-0.000740,-0.033875,3.559236,1.199904,7.141065
1.838275,0.000397,-1.276413,-0.044158,0.357109,-0.000414,-0.000847,-0.041359,3.551598,1.228090,7.167841
1.853048,0.001230,-1.027413,-0.029236,0.354259,-0.000815,-0.000833,-0.041282,3.551195,1.251139,7.196170
1.867129,0.002915,-0.783116,-0.015099,0.352199,-0.000210,-0.000770,-0.039567,3.541604,1.279570,7.222834
1.881517,0.004772,-0.543351,0.000196,0.349618,-0.000292,-0.004105,-0.125486,3.540136,1.305627,7.249740
1.895366,0.003615,-0.383176,0.016725,0.347512,-0.000166,-0.001901,-0.096931,3.535490,1.333338,7.278103
1.908820,0.008112,-0.142594,0.034200,0.346770,-0.000151,-0.001304,-0.061590,3.528617,1.360317,7.305874
1.921714,0.012180,0.161410,0.052165,0.348125,-0.000309,-0.001176,-0.058696,3.526224,1.387092,7.333980
1.934080,0.014888,0.469042,0.071870,0.351685,-0.000263,-0.001108,-0.056632,3.518450,1.413933,7.361847
1.946057,0.017252,0.785616,0.089752,0.356451,-0.000226,-0.001875,-0.078925,3.510517,1.440805,7.390015
1.957725,0.017831,1.066466,0.106190,0.362737,-0.000480,-0.000931,-0.046986,3.503164,1.467121,7.419130
1.968841,0.019236,1.366756,0.122273,0.369681,-0.000222,-0.003507,-0.108879,3.489932,1.493141,7.449033
1.979942,0.016771,1.581258,0.136937,0.376461,-0.000211,-0.002313,-0.103792,3.482901,1.521329,7.479522
1.990539,0.016948,1.794941,0.150536,0.383339,-0.000612,-0.000697,-0.035456,3.471590,1.545889,7.510762
2.000345,0.018053,2.068641,0.160969,0.390422,-0.000487,-0.000454,-0.024181,3.457584,1.571858,7.541971
2.010219,0.016457,2.303862,0.167226,0.397728,-0.000777,-0.000236,-0.014719,3.444597,1.597913,7.574871
2.019923,0.013114,2.487126,0.172037,0.405453,-0.000748,-0.000151,-0.010823,3.427846,1.623140,7.608722
2.029777,0.009071,2.623810,0.173991,0.413452,-0.000848,-0.000015,-0.004495,3.410959,1.649150,7.643297
2.039829,0.004750,2.719852,0.174599,0.421592,-0.000983,0.000058,-0.001881,3.392226,1.673375,7.679798
2.050128,0.000495,2.780929,0.173596,0.429597,-0.001001,0.000123,0.001616,3.373677,1.697368,7.717431
2.060875,-0.003504,2.813691,0.170988,0.437207,-0.001108,0.000212,0.005273,3.352549,1.719992,7.755705
2.072094,-0.007190,2.821600,0.167245,0.444202,-0.001132,0.000273,0.008136,3.330813,1.741884,7.794064
