t,eC,eL,pos_x,pos_y,ref_x,ref_y
4253.386542,-0.006621,0.096252,3.500215,1.450272,3.497812,1.546721
4253.406208,-0.018401,0.093721,3.490134,1.477857,3.494604,1.573262
4253.426239,-0.030731,0.095752,3.478930,1.502840,3.489304,1.602866
4253.447913,-0.045830,0.095505,3.463265,1.527878,3.482235,1.632098
4253.465673,-0.056805,0.097544,3.450670,1.553232,3.472335,1.664012
4253.485921,-0.071290,0.099061,3.433364,1.576163,3.460325,1.695195
4253.505723,-0.088099,0.096331,3.411076,1.599794,3.446259,1.725505
4253.525911,-0.104389,0.093638,3.387286,1.623635,3.428488,1.757678
4253.546237,-0.119591,0.096785,3.364646,1.645298,3.404508,1.793893
4253.566246,-0.134185,0.098447,3.340732,1.665571,3.377477,1.827889
4253.585911,-0.146412,0.099273,3.317171,1.685154,3.347596,1.859412
4253.606189,-0.158355,0.100526,3.291996,1.703875,3.312491,1.890320
4253.626725,-0.164799,0.102072,3.269420,1.724034,3.274651,1.917812
4253.647010,-0.169247,0.099361,3.244464,1.743942,3.237355,1.940071
4253.666239,-0.170950,0.097381,3.219877,1.763460,3.198267,1.959010
4253.687252,-0.170275,0.094977,3.194114,1.782946,3.157684,1.974485
4253.707312,-0.166235,0.090749,3.167676,1.802521,3.119159,1.985594
4253.726923,-0.159515,0.087846,3.141105,1.822081,3.079867,1.993580
4253.746061,-0.151053,0.086955,3.114635,1.840858,3.040062,1.998392
4253.766158,-0.140847,0.083047,3.085446,1.858590,3.003342,1.999989
4253.786396,-0.124884,0.085754,3.055754,1.875116,2.970000,2.000000
4253.805994,-0.109698,0.088263,3.024929,1.890302,2.936667,2.000000
4253.826225,-0.095458,0.089766,2.993099,1.904542,2.903333,2.000000
4253.847042,-0.083735,0.093782,2.960449,1.916265,2.866667,2.000000
4253.866384,-0.072273,0.092650,2.925983,1.927727,2.833333,2.000000
4253.886497,-0.064313,0.095180,2.891846,1.935687,2.796667,2.000000
4253.905732,-0.057369,0.096069,2.856069,1.942631,2.760000,2.000000
4253.926033,-0.051941,0.096532,2.819866,1.948059,2.723333,2.000000
4253.950164,-0.048687,0.100468,2.783802,1.951313,2.683333,2.000000
4253.970277,-0.047077,0.100043,2.746710,1.952923,2.646667,2.000000
4253.990792,-0.047408,0.100564,2.710564,1.952592,2.610000,2.000000
4254.010390,-0.049711,0.100764,2.674097,1.950289,2.573333,2.000000
4254.031077,-0.054491,0.104697,2.638031,1.945509,2.533333,2.000000
4254.050865,-0.061496,0.104771,2.601837,1.939195,2.496658,1.999989
4254.070317,-0.076328,0.103334,2.566176,1.931041,2.456607,1.998113
4254.089086,-0.090543,0.103150,2.530794,1.921125,2.413542,1.992468
4254.109317,-0.103966,0.104830,2.496475,1.909658,2.367902,1.982235
4254.130517,-0.118768,0.115405,2.473331,1.897423,2.323419,1.967781
