t,eC,eL,pos_x,pos_y,ref_x,ref_y
6232.731837,0.061489,0.116610,4.060828,2.949655,4.192113,2.961619
6232.752168,0.072585,0.114462,4.090609,2.933099,4.225505,2.946259
6232.772222,0.085609,0.114534,4.118172,2.913368,4.260537,2.926756
6232.792112,0.097188,0.114092,4.144465,2.892943,4.293893,2.904508
6232.812243,0.106142,0.112506,4.170862,2.872274,4.325359,2.879660
6232.832242,0.113099,0.110601,4.196548,2.851132,4.354733,2.852370
6232.852258,0.118658,0.109924,4.222444,2.828669,4.383975,2.820255
6232.872213,0.128183,0.110745,4.241844,2.803355,4.410320,2.785723
6232.892231,0.132757,0.107295,4.263159,2.777717,4.431894,2.751927
6232.910396,0.137484,0.105398,4.282804,2.750097,4.452129,2.713494
6232.932194,0.138751,0.103318,4.302975,2.722219,4.468951,2.673450
6232.951495,0.137673,0.101941,4.322521,2.694045,4.482235,2.632098
6232.971439,0.138799,0.098009,4.336656,2.663506,4.491268,2.593034
6232.991455,0.132972,0.094869,4.354804,2.633505,4.497143,2.553372
6233.012397,0.130438,0.091500,4.366984,2.601347,4.499821,2.513367
6233.032474,0.116180,0.097819,4.383820,2.571152,4.500000,2.473333
6233.052421,0.104597,0.097474,4.395403,2.537474,4.500000,2.440000
6233.070414,0.092810,0.100857,4.407190,2.504190,4.500000,2.403333
6233.090485,0.085006,0.100409,4.414994,2.470409,4.500000,2.370000
6233.110496,0.076274,0.102541,4.423726,2.435874,4.500000,2.333333
6233.130518,0.065542,0.105567,4.434458,2.402234,4.500000,2.296667
6233.150577,0.058130,0.104606,4.441870,2.367939,4.500000,2.263333
6233.170941,0.049541,0.107268,4.450459,2.333935,4.500000,2.226667
6233.190278,0.041215,0.108343,4.458785,2.301676,4.500000,2.193333
6233.210137,0.030426,0.111167,4.469574,2.267833,4.500000,2.156667
6233.230344,0.027017,0.109169,4.472983,2.232502,4.500000,2.123333
6233.252368,0.022306,0.106127,4.477694,2.196127,4.500000,2.090000
6233.270223,0.020922,0.107859,4.479078,2.161192,4.500000,2.053333
6233.290237,0.014737,0.108688,4.485263,2.125355,4.500000,2.016667
6233.309707,0.010218,0.109216,4.489782,2.089216,4.500000,1.980000
6233.329941,0.007151,0.109375,4.492849,2.052708,4.500000,1.943333
6233.350013,0.001517,0.109661,4.498483,2.016328,4.500000,1.906667
6233.370354,-0.005028,0.109578,4.505028,1.979578,4.500000,1.870000
6233.389997,-0.015790,0.108716,4.515790,1.942049,4.500000,1.833333
6233.409986,-0.024445,0.114658,4.524445,1.907991,4.500000,1.793333
6233.430036,-0.034282,0.116958,4.534282,1.873625,4.500000,1.756667
6233.450029,-0.036500,0.115041,4.536500,1.838374,4.500000,1.723333
6233.470089,-0.046709,0.116983,4.546709,1.803650,4.500000,1.686667
6233.490105,-0.043520,0.112161,4.543520,1.765494,4.500000,1.653333
6233.510423,-0.046626,0.116377,4.546626,1.733044,4.500000,1.616667
6233.530598,-0.052262,0.115486,4.552262,1.695486,4.500000,1.580000
6233.551163,-0.056192,0.113816,4.556192,1.660482,4.500000,1.546667
6233.570715,-0.056475,0.113318,4.556475,1.623318,4.500000,1.510000
6233.590484,-0.055183,0.113892,4.555183,1.587226,4.500000,1.473333
6233.610475,-0.055127,0.115520,4.555127,1.552186,4.500000,1.436667
6233.630472,-0.059515,0.118282,4.559515,1.518282,4.500000,1.400000
6233.650202,-0.060860,0.126927,4.560860,1.493594,4.500000,1.366667
6233.670459,-0.063976,0.121087,4.563976,1.457754,4.500000,1.336667
6233.690295,-0.069745,0.113316,4.569745,1.419983,4.500000,1.306667
6233.710362,-0.068087,0.108994,4.568087,1.378994,4.500000,1.270000
6233.730667,-0.072017,0.121206,4.572017,1.354539,4.500000,1.233333
6233.750910,-0.074008,0.119744,4.574008,1.319744,4.500000,1.200000
6233.770444,-0.074011,0.116322,4.574011,1.286322,4.500000,1.170000
6233.790452,-0.070185,0.117002,4.570185,1.253669,4.500000,1.136667
6233.810446,-0.068459,0.114079,4.568459,1.220746,4.500000,1.106667
6233.830183,-0.067392,0.117880,4.567392,1.191213,4.500000,1.073333
6233.850453,-0.062107,0.115774,4.562107,1.159107,4.500000,1.043333
6233.870865,-0.057404,0.116169,4.557404,1.129502,4.500000,1.013333
6233.890812,-0.045841,0.113492,4.548674,1.098890,4.499822,0.986661
6233.910856,-0.030760,0.115529,4.538771,1.069130,4.498121,0.956699
6233.930841,-0.019278,0.113651,4.530059,1.040040,4.495103,0.930193
6233.951102,-0.009873,0.115255,4.522608,1.011609,4.490023,0.900616
6233.971213,-0.000127,0.116746,4.513329,0.984182,4.483178,0.871396
6233.990993,0.012421,0.117619,4.499819,0.958191,4.474592,0.842640
6234.011382,0.024564,0.117789,4.485198,0.932944,4.464297,0.814450
6234.031463,0.031515,0.116609,4.473510,0.905850,4.452328,0.786929
6234.050628,0.040864,0.114645,4.457863,0.880372,4.438730,0.760176
6234.070175,0.055481,0.114506,4.437405,0.860769,4.423552,0.734287
6234.090160,0.067661,0.116240,4.418307,0.840476,4.404900,0.706647
6234.111142,0.082007,0.114765,4.394770,0.820988,4.384448,0.680313
6234.129889,0.090881,0.099219,4.364817,0.789926,4.362285,0.655400
6234.149892,0.100273,0.121464,4.357159,0.783267,4.333573,0.627536
