vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
1.813801,-0.008179,-3.716915,-0.249106,0.240584,-0.001511,-0.000695,-0.016160,3.725642,0.802941,5.171339
1.802531,-0.010536,-3.695742,-0.241537,0.246701,0.000092,-0.000357,-0.028082,3.714480,0.817542,5.198622
1.794651,-0.011799,-3.666098,-0.233463,0.254359,-0.002772,-0.000874,-0.005289,3.693524,0.841355,5.226545
1.785749,-0.012990,-3.590628,-0.223997,0.261191,-0.001356,-0.000535,-0.016053,3.681361,0.862020,5.256920
1.780134,-0.013824,-3.508374,-0.213346,0.268644,-0.001564,-0.000658,-0.020399,3.670719,0.882602,5.290667
1.776249,-0.014439,-3.408052,-0.202038,0.277013,-0.001669,-0.000849,-0.027384,3.659079,0.904511,5.321739
1.774266,-0.014885,-3.292899,-0.190146,0.285032,-0.001637,-0.000785,-0.026377,3.649479,0.926862,5.351187
1.774242,-0.014801,-3.155068,-0.177765,0.292812,-0.001835,-0.001021,-0.034227,3.640118,0.949435,5.378649
1.775825,-0.014707,-3.006923,-0.165783,0.300289,-0.002010,-0.000874,-0.029516,3.632435,0.968622,5.403836
1.778888,-0.014183,-2.841076,-0.155677,0.307302,-0.001241,-0.000615,-0.023439,3.620225,0.992155,5.427522
1.784051,-0.013776,-2.674453,-0.145608,0.313379,-0.001542,-0.000732,-0.026673,3.611294,1.014671,5.451398
1.790081,-0.013585,-2.517952,-0.135907,0.318669,-0.001113,-0.000593,-0.024005,3.600767,1.039105,5.476175
1.797570,-0.013018,-2.364181,-0.125422,0.322938,-0.001393,-0.000797,-0.030242,3.593077,1.061946,5.501334
1.805681,-0.012267,-2.214940,-0.114988,0.326232,-0.003309,-0.000928,-0.058845,3.588143,1.078015,5.526335
1.812611,-0.011222,-2.090108,-0.106201,0.329585,0.000848,-0.000764,-0.006200,3.580326,1.109643,5.547872
1.824357,-0.009844,-1.906965,-0.093931,0.330869,-0.001650,-0.003095,-0.090773,3.574841,1.133113,5.572758
1.834045,-0.010503,-1.805042,-0.081328,0.331669,-0.002168,-0.006265,-0.187560,3.565998,1.157893,5.600771
1.843738,-0.011681,-1.755923,-0.068048,0.331515,-0.001574,-0.002149,-0.104706,3.560887,1.182764,5.626356
1.854402,-0.004876,-1.547848,-0.055261,0.330399,-0.000947,-0.000921,-0.041385,3.558540,1.206746,5.652685
1.865522,-0.000079,-1.268035,-0.042359,0.329286,-0.000628,-0.001355,-0.057233,3.553141,1.233933,5.678398
1.876872,0.001476,-1.031244,-0.027762,0.327728,-0.000990,-0.003881,-0.117126,3.549904,1.256183,5.704175
1.887716,0.000778,-0.852617,-0.014976,0.326568,-0.000545,-0.007300,-0.224060,3.546080,1.283994,5.729256
1.898858,-0.001405,-0.767830,0.002227,0.325351,-0.000627,-0.011782,-0.361310,3.541335,1.308833,5.755249
