Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,z,roll,pitch,yaw,vx_w,vy_w,vz_w,v_tot,ax_w,ay_w,az_w,vx_b,vy_b,vz_b,ax_b,ay_b,az_b,droll,dpitch,dyaw,steer
1709637586.0019336,69,1709637585,991848946,,-1.3386355638836258,-0.441424576770284,0.0,0.0,0.0,-1.7257020520371953,-0.09226696261788664,-0.6741670945728014,0.0,0.6804516616156236,0.0,0.0,0.0,0.680330260695576,0.012853022109711152,0.0,0.0,0.0,0.0,0.0,0.0,0.29366681419847457,0.0
1709637586.0019336,70,1709637586,1933575,,-1.3385703453543507,-0.44733128123998334,0.0,0.0,0.0,-1.7205512211983747,-0.08915510276924371,-0.6772711523250564,0.0,0.6831140798735627,0.0,0.0,0.0,0.682992479017054,0.012888744222898934,0.0,0.0,0.0,0.0,0.0,0.0,0.29382217523128656,0.0
1709637586.0120165,71,1709637586,12016535,,-1.3397858004164704,-0.45399285029130465,0.0,0.0,0.0,-1.7153097636954031,-0.086165440606975,-0.6810359168893246,0.0,0.6864651507893734,0.0,0.0,0.0,0.6863456295555844,0.012809373061381036,0.0,0.0,0.0,0.0,0.0,0.0,0.2933903314841743,0.0
1709637586.0220928,72,1709637586,17397165,,-1.3378140009405328,-0.45515991147368706,0.0,0.0,0.0,-1.7113759695301707,-0.08345515912231705,-0.6815629519413635,0.0,0.6866533485268652,0.0,0.0,0.0,0.6865327875020385,0.012866729492666214,0.0,0.0,0.0,0.0,0.0,0.0,0.2935279956376984,0.0
1709637586.0220928,73,1709637586,22092819,,-1.3387639172526162,-0.45796030254366527,0.0,0.0,0.0,-1.707621214554972,-0.08180642739411285,-0.6836732465861329,0.0,0.6885502157872087,0.0,0.0,0.0,0.6884419470350346,0.012210045995911136,0.0,0.0,0.0,0.0,0.0,0.0,0.28620292796388663,0.0
1709637586.0321581,74,1709637586,32158136,,-1.3381000875961175,-0.46351719732382124,0.0,0.0,0.0,-1.7024386017283897,-0.07922079122720621,-0.686308275873616,0.0,0.690865387246517,0.0,0.0,0.0,0.6907688144731253,0.01155111452081393,0.0,0.0,0.0,0.0,0.0,0.0,0.27466625586978877,0.0
1709637586.0321581,75,1709637586,32158136,,-1.3381000875961175,-0.46351719732382124,0.0,0.0,0.0,-1.7024386017283897,-0.07922079122720621,-0.686308275873616,0.0,0.690865387246517,0.0,0.0,0.0,0.6907688144731253,0.01155111452081393,0.0,0.0,0.0,0.0,0.0,0.0,0.27466625586978877,0.0
1709637586.0422807,76,1709637586,42280674,,-1.3388952968782715,-0.4704778049023842,0.0,0.0,0.0,-1.6996957213758133,-0.077859318112267,-0.6889592500241883,0.0,0.6933447350422438,0.0,0.0,0.0,0.6932518733921775,0.011347319024133662,0.0,0.0,0.0,0.0,0.0,0.0,0.267892637046191,0.0
1709637586.0422807,77,1709637586,42280674,,-1.3388952968782715,-0.4704778049023842,0.0,0.0,0.0,-1.6996957213758133,-0.077859318112267,-0.6889592500241883,0.0,0.6933447350422438,0.0,0.0,0.0,0.6932518733921775,0.011347319024133662,0.0,0.0,0.0,0.0,0.0,0.0,0.267892637046191,0.0
1709637586.0523412,78,1709637586,52341223,,-1.340347584496154,-0.4733854216210425,0.0,0.0,0.0,-1.6921430965971302,-0.07289142291937147,-0.6909829205610799,0.0,0.6948169226798744,0.0,0.0,0.0,0.6947252322716272,0.011287501382685779,0.0,0.0,0.0,0.0,0.0,0.0,0.2637368542432131,0.0
1709637586.0624475,79,1709637586,61479807,,-1.3409666325879654,-0.4798146690730437,0.0,0.0,0.0,-1.6869934657215515,-0.0696926053336218,-0.6945508594243214,0.0,0.6980386490483542,0.0,0.0,0.0,0.6979471684988476,0.011300688018551233,0.0,0.0,0.0,0.0,0.0,0.0,0.2623143014641022,0.0
1709637586.0624475,80,1709637586,62447548,,-1.3410340040168878,-0.4804869341471873,0.0,0.0,0.0,-1.686739677562298,-0.06954177998420108,-0.6947982497557291,0.0,0.6982697666568385,0.0,0.0,0.0,0.6981782953361824,0.011301988694833235,0.0,0.0,0.0,0.0,0.0,0.0,0.26218343825669826,0.0
1709637586.0725152,81,1709637586,72515249,,-1.3417261932206233,-0.4874948669429128,0.0,0.0,0.0,-1.6841050665035617,-0.06796209094100744,-0.69735942531807,0.0,0.7006632671155401,0.0,0.0,0.0,0.7005717905933049,0.01132166550968492,0.0,0.0,0.0,0.0,0.0,0.0,0.2613370399303845,0.0
1709637586.0725152,82,1709637586,72515249,,-1.3417261932206233,-0.4874948669429128,0.0,0.0,0.0,-1.6841050665035617,-0.06796209094100744,-0.69735942531807,0.0,0.7006632671155401,0.0,0.0,0.0,0.7005717905933049,0.01132166550968492,0.0,0.0,0.0,0.0,0.0,0.0,0.2613370399303845,0.0
1709637586.0825853,83,1709637586,82585335,,-1.3400425224698551,-0.48975420261535163,0.0,0.0,0.0,-1.675309443830801,-0.06193104082405468,-0.6990365078762534,0.0,0.7017745315707731,0.0,0.0,0.0,0.7016830259653096,0.011332441640909253,0.0,0.0,0.0,0.0,0.0,0.0,0.26068321141751744,0.0
1709637586.0825853,84,1709637586,82585335,,-1.3400425224698551,-0.48975420261535163,0.0,0.0,0.0,-1.675309443830801,-0.06193104082405468,-0.6990365078762534,0.0,0.7017745315707731,0.0,0.0,0.0,0.7016830259653096,0.011332441640909253,0.0,0.0,0.0,0.0,0.0,0.0,0.26068321141751744,0.0
