3.995716187024123567e+00,2.964056765763523948e+00,-5.705242616317859339e-01,2.758524984892095855e+00,9.381747423851244643e-04,-3.813393869000816089e-02,4.047730837859331854e-01,-2.891791703470175667e-01,3.040388149196668000e+00,2.261924558018901799e-01,2.833260740595513472e+00,2.215829205928785850e+00
4.043686755808905353e+00,2.921678491827609747e+00,-7.079898295943213293e-01,2.780541687194611367e+00,9.732517621707460678e-04,-3.843066766495225467e-02,4.027750212616471037e-01,-2.518886759264766795e-01,3.115739554897806851e+00,3.204044997429156272e-02,3.999999999086524483e+00,2.283945197613747702e+00
4.083506290505609648e+00,2.870592886608205774e+00,-8.727653267674613247e-01,2.803336394513811669e+00,1.033477554002234155e-03,-3.866649373093020842e-02,4.103146943908914102e-01,-1.574475956602064408e-01,3.189599789819030917e+00,-3.155670545401052796e-02,3.999999999999994671e+00,2.889345319824946579e+00
4.133753069642780886e+00,2.791114982528510424e+00,-1.036840274553940677e+00,2.835171857770677040e+00,1.132601292031086820e-03,-3.803263477718889923e-02,4.113826987098843646e-01,-2.411559569065543918e-02,3.265730535091088349e+00,-1.002043270691739818e-01,5.197652075434033847e-01,2.730057543653268137e+00
4.145029058748064266e+00,2.750034459381262675e+00,-1.088136573172346688e+00,2.848573217375029110e+00,1.155989254759694088e-03,-3.764703565056810863e-02,4.103308190469856509e-01,1.092164043093444004e-01,3.362041082636813449e+00,6.535056726315949249e-03,-5.424039205073147851e-01,2.902030930575568490e+00
4.171628155665723092e+00,2.694587222892578460e+00,-1.108493616517800096e+00,2.868929866584380761e+00,1.187434914702577803e-03,-3.663152714703662299e-02,4.069907082127888764e-01,1.265417379723886571e-01,3.453042090739407044e+00,-5.342564315665428998e-01,-2.939514195396678353e+00,3.785371738165501654e+00
4.232911383563731533e+00,2.598485396741054387e+00,-1.035231787073513710e+00,2.904133241756019057e+00,1.212898247812076429e-03,-3.509968937194736516e-02,4.072085412586472497e-01,1.084617880901183606e-01,3.549775487748283442e+00,-6.414660274449738298e-01,-2.852103407577154304e+00,3.656182643728549841e+00
4.271372739919956807e+00,2.534171332174207869e+00,-1.008590018046456649e+00,2.925184217615272697e+00,1.198271796030004818e-03,-3.523940737206227719e-02,3.894001716252397105e-01,1.047896141496085232e-02,3.675953283896553625e+00,-5.561865225948733338e-01,-2.396671834057899186e+00,2.948630154921093371e+00
4.314420160809761207e+00,2.479257383562002204e+00,-9.747425066709596297e-01,2.946583758049823309e+00,1.216466765231404099e-03,-3.553011110211722057e-02,3.680181845324162482e-01,-8.459020146980843202e-02,3.797824819959956688e+00,-4.130031648986507431e-01,-1.326028326691582215e+00,1.933777813031061665e+00
4.340230185854947464e+00,2.445378869623560547e+00,-9.841591047905443590e-01,2.959312531186398587e+00,1.235904466214392955e-03,-3.599315912274843321e-02,3.494788191747612016e-01,-1.644784637144603989e-01,3.896111508913942423e+00,-5.350799646272377252e-01,-3.576269955160151781e-01,1.772628059826268920e+00
