7.665920237906842516e-02,-1.166467518926418701e-02,7.509629088760950699e-01
7.665921064221947745e-02,-1.166479401561048602e-02,7.509632278724410748e-01
7.666011463860167297e-02,-1.166490637237689587e-02,7.509635352229490080e-01
7.665921216778937008e-02,-1.166503219213761364e-02,7.509638671699889745e-01
7.666004061402631464e-02,-1.166513571692619038e-02,7.509641503290007680e-01
7.665921164122568854e-02,-1.166525156289697530e-02,7.509644559716756040e-01
7.665922088274612634e-02,-1.166534867122872958e-02,7.509647166736892476e-01
7.665921560255561928e-02,-1.166544226948965091e-02,7.509649678606450385e-01
7.665992270633337213e-02,-1.166553057953087676e-02,7.509652094027162716e-01
7.665921905605221909e-02,-1.166562939894487567e-02,7.509654701407362243e-01
7.665987468603985278e-02,-1.166571078513882129e-02,7.509656927684210670e-01
7.665921728285063352e-02,-1.166580194605677454e-02,7.509659332443172630e-01
7.665921872813052929e-02,-1.166587828787913478e-02,7.509661381531174129e-01
7.665979128903455120e-02,-1.166595042553609379e-02,7.509663354249855871e-01
7.665922680085346386e-02,-1.166603103671939694e-02,7.509665481765895878e-01
7.665922328522878360e-02,-1.166609884580867632e-02,7.509667301501353753e-01
7.665972782140961783e-02,-1.166616284707876552e-02,7.509669051480063473e-01
7.665922649627354701e-02,-1.166623430779475598e-02,7.509670937416923486e-01
7.665922658610879736e-02,-1.166629439633091667e-02,7.509672550151975656e-01
7.665967667203332780e-02,-1.166635115898344635e-02,7.509674102359232828e-01
7.665922594636676024e-02,-1.166641459679061688e-02,7.509675776183768470e-01
7.665922378256162517e-02,-1.166646784615912175e-02,7.509677205205085304e-01
7.665962685834593060e-02,-1.166651809958484109e-02,7.509678579697004475e-01
7.665923040123612253e-02,-1.166657433622083836e-02,7.509680063703263464e-01
7.665922507959921361e-02,-1.166662160251417599e-02,7.509681331933819592e-01
7.665958544534801078e-02,-1.166666614470219035e-02,7.509682550405930579e-01
7.665922884178533181e-02,-1.166671605579451022e-02,7.509683867178046368e-01
7.665922893387966397e-02,-1.166675791239102367e-02,7.509684990557268236e-01
7.665954182318923671e-02,-1.166679745419763395e-02,7.509686071786528805e-01
7.665923098611537867e-02,-1.166684162750727081e-02,7.509687237480001665e-01
7.665922946665038040e-02,-1.166687875842931446e-02,7.509688233919933342e-01
7.665950901623785896e-02,-1.166691380360437846e-02,7.509689192331433505e-01
7.665923305676125565e-02,-1.166695299342518366e-02,7.509690226497400811e-01
7.665923044848366175e-02,-1.166698593500200241e-02,7.509691110427648697e-01
7.665947844162124269e-02,-1.166701700441600750e-02,7.509691960116419152e-01
7.665923224586901341e-02,-1.166705175459913611e-02,7.509692877026260538e-01
7.665923152861164880e-02,-1.166708093475533198e-02,7.509693660123478720e-01
7.665945169370580459e-02,-1.166710848290676561e-02,7.509694413527020496e-01
7.665923302142241269e-02,-1.166713930036066861e-02,7.509695226643703370e-01
7.665923050865863786e-02,-1.166716517666865904e-02,7.509695920954080339e-01
7.665923276640151940e-02,-1.166719002309766703e-02,7.509696587928356148e-01
7.665942200270015050e-02,-1.166721352533866066e-02,7.509697230768520582e-01
7.665923190078283156e-02,-1.166723984929139007e-02,7.509697925109347638e-01
7.665940717301511498e-02,-1.166726148178563217e-02,7.509698516875986662e-01
7.665923361718052220e-02,-1.166728572704135540e-02,7.509699156484072047e-01
7.665923287121012564e-02,-1.166730605580327748e-02,7.509699702018026723e-01
7.665938794009008461e-02,-1.166732523941158874e-02,7.509700226769604470e-01
7.665923439332322786e-02,-1.166734673291151825e-02,7.509700793802477348e-01
7.665923423783649326e-02,-1.166736475861966833e-02,7.509701277563618493e-01
7.665923335383384440e-02,-1.166738210018460238e-02,7.509701742916921052e-01
7.665936657650851416e-02,-1.166739845839753417e-02,7.509702190444019765e-01
7.665923325254864196e-02,-1.166741680902384434e-02,7.509702674418812229e-01
7.665935665872858351e-02,-1.166743187247578847e-02,7.509703086569772257e-01
7.665923509258121271e-02,-1.166744878041370975e-02,7.509703532576272877e-01
7.665923676606878345e-02,-1.166746294276795048e-02,7.509703912768364020e-01
7.665934104331206811e-02,-1.166747635397557409e-02,7.509704279354296741e-01
7.665923503079907775e-02,-1.166749130553995650e-02,7.509704673848729417e-01
7.665923605578139899e-02,-1.166750385596697012e-02,7.509705010738301212e-01
7.665933023852034012e-02,-1.166751572869130504e-02,7.509705335389563752e-01
7.665923584982348160e-02,-1.166752899859518217e-02,7.509705685493883731e-01
7.665923591987100494e-02,-1.166754013420217943e-02,7.509705984351480179e-01
7.665931973984330128e-02,-1.166755065340691240e-02,7.509706272015143069e-01
7.665923624018855520e-02,-1.166756241667750091e-02,7.509706582379950257e-01
7.665923627595550016e-02,-1.166757229101315733e-02,7.509706847385437811e-01
7.665931079642662738e-02,-1.166758161785461795e-02,7.509707102454612482e-01
7.665923638510818705e-02,-1.166759205210640693e-02,7.509707377731821287e-01
7.665923646616956688e-02,-1.166760080475050601e-02,7.509707612636402629e-01
7.665923700108034922e-02,-1.166760922565499015e-02,7.509707838666805912e-01
7.665929974136975744e-02,-1.166761719025871842e-02,7.509708056424098110e-01
7.665923674748453820e-02,-1.166762608376639351e-02,7.509708291080332554e-01
7.665929525929238153e-02,-1.166763341518751475e-02,7.509708491574358380e-01
7.665923647964634213e-02,-1.166764161663597608e-02,7.509708707926442406e-01
7.665923737119939574e-02,-1.166764848935412588e-02,7.509708892429787230e-01
7.665928873985317082e-02,-1.166765499714367618e-02,7.509709070363203010e-01
7.665923707693211853e-02,-1.166766226617785632e-02,7.509709262145973785e-01
7.665923712045552563e-02,-1.166766836678500077e-02,7.509709425873487554e-01
7.665928312026837332e-02,-1.166767412960128224e-02,7.509709583470667305e-01
7.665923717609191002e-02,-1.166768057581364128e-02,7.509709753536089050e-01
7.665923749285674660e-02,-1.166768598297748469e-02,7.509709898670681172e-01
